id,username,tweet
1933085462,Tiffster_,@UseYourIllusion haha thanks dude! you are pretty amazing yourself 
1933085465,CaliBelle,@bigbooty1981 lolz...gurl...iono...we jus talk ish on here after a certain hour #TAD  U shud answer 1...if u aint shy
1933085525,rawenhuang,Gloria is awesome  so r the Maggics
1933085530,markwalters,"Question: If I melt dry ice, can I take a bath without getting wet? "
1933085536,MiaCucina,"@KatherineD I did not check his account. I am heading off to bed, so will do later. "
1933085557,joshua_w,@Alyson_Nicole thanks 
1933085615,zyrafa,@Reds72 Silly .. of course you have Facebook! 
1933085640,juma1210,has an interview in the city on Thursday. PTL. 
1933085684,lesliepokita,@comeagainjen your nails look awesome 
1933085720,taraw07,"taraw07@LiZAmtl @bethie138 @Etown_Jenn GEEZ...you make it hard, BUT still not cracking  unless I win the lottery then its on! LOL"
1933085722,nubeauti,@carmennc CUTE! but it doesn't have a price. 
1933085723,thehappykid,"@akomuzikera thank you too.  that's true, when i write, a lyric is normally attached to a melody or even a harmony. i enjoy it a lot. "
1933085738,ElvieGPR,Officially been up for 21 hours goodnight... 
1933085821,yoseihana,@neverlight Fut-elle fructueuse en �tude? 
1933085904,AlexisKnowles,G'night everyone. love ya.  @Passcooall good luck for tomorrow. ;)
1933085932,ElfEnvy,"@snoewhite26 Darn it, you caught me! Just kidding!  how about just fangirl, leave off the crazy part lol"
1933085941,wisequark,@rtmfd stop digging through radar 
1933085984,gdanzer05,@ClawGee my sister can watch Dawsons Creek endlessly ...she can prob quote an entire episode 
1933086024,MmeSteph,"Quite profound Mr.Cook,I must concur @danecook I want nothing more than to want nothing more. "
1933086094,alyssaong,today is my day.. haha. 27 rules!! 
1933086095,eyestrained07,"@officialcharice and Korea loves you.  BTW, do you recognize the boy in my avatar? heehee"
1933086325,zac_in_ak,so I take it by the joy in the tubes #ANC is 3G? what kind of speed are you seeing other then @jmproffitt 
1933086351,xonikilane,@jthawthorne its okay  just save me some ill be there in 3 weeks.
1933086398,therealmigo,@anavalesmil If I'd have your cell phone I would call you... sorry. But you can give it to me and I'll take you the next time 
1933086526,kLiStEr94,@ChAnNy_BoMbAnY channy!!!! hey hun! i have twitter now XD purkin lurrrve yooh!  
1933086645,theichod,Let see how far it comes 
1933086647,heroonmyarm,@adrianelohr thanks so much  I hope yours was great too!
1933086674,trancesonic,wish he was more punctual &amp; not lazy 
1933086698,assrocket,@wisdomworld Ghandicon 2. Thanks for caring  #tcot
1933086771,YourChessCoach,"@ckinney Yes, it is a Cole thing!  He loves email too.  Thanks for tweeting with him!!"
1933086804,brysonisonfire,@nevershawnnever is tuesday 
1933086828,SarcasticLeaves,@SecretLifeFAN22 I actually went out tonight with LaneTea and another friend.  Great fun.
1933086842,amandanoyes,I'm putting lucas background in the story right now 
1933095908,SusanKlein,@Jason_Pollock  cool pics 
1933095930,SofaKing381222,"@nubbybuns Your mom is crazy.  ...well, my mom is. "
1933095960,lissybear14,Bored at home cant wait for the weekend hope its as good as the last  [baby i cant get u off my mind&lt;3]
1933096097,LetoyaTG,@blackarazzi lol we all will b supporting u so tht black list might hav to turn white lol u got the blks following u babe I'm 1 
1933096125,Anne124,@nicolerichie U get all ur outer beauty from ur Mom. Gorgeous mother of urs.   Killer eyez too!
1933096222,Christiegarcia,@Jotebro Tyvm!  God is good!! 
1933096244,Divalexi0107,"But, I need proof that they're real by saying it on their Twitter accounts. "
1933096250,stefeff,I got a hug from the cute lead singer of runner runner 
1933096257,Djalfy,@IAMTHEMATRIX  ahahha i got a nice ass i have to admit the belly tho need to go.. hittin the gym tomorrow again 
1933096286,SandiNJ,@BeachMomOf2 Very welcome! Happy to do it! 
1933096294,MonstersInSF,"I heart chill D&amp;B especially at night! Thanks  rb@djilo: &quot;A little dnb, but mostly chill  #ZOEBOE&quot; ? http://blip.fm/~741rh"
1933096357,mhssuga06,Going to bed now 
1933096389,sophistified,"@EstelleDarlings YW @drakkardnoir is on heavy rotation in my ride...that's the only reason why I remember! Not  a groupie, just a big fan "
1933096396,GiovanniSummers,SORRY IM FEELING SPITEFUL TONIGHT.... SOME GIRLS WERE MENT TO JUST SMILE 
1933096403,rusty_rebel,had a good day. Saw 2 movies in the theater. FO FREE! 
1933096405,assrocket,@wisdomworld Gandhicon 2 - thanks for noticing  #tcot
1933096477,ShAnStEwArT1984,Finally made it home in the family car. . .lol. . .   Had a good night at my brother's house   *S. I. S.*
1933096485,Netra,@ksavai.... nope nope  nuthing like reunion ! it was just @priyankawriting was asking me am i a gujju 
1933096507,Dtechie,facebook suggests your friends friend believing you would know your friends friend 
1933096580,aceshoney,@calbo would love to see a pic of the little fella 
1933096602,geronimojr,@MrGeorgeLopez Q-Vole George ! Thanks for telling our story 
1933096608,JillHenninger,Starting to get ready for Seattle - can't wait to see my girls  2 more days of work to go...
1933096657,foxcek,@TabithaSnow lolz of course! Makes perfect sense now  I'll save the kissing for another night. Hard to distinguish the two in the dark
1933096663,design_doll,"@HollywoodTan2U This weekend perhaps? Let a doll know, doll! "
1933096676,kimmyiscool,Going to bed.. I hope i dream of lil wayne  yummmmyyyy!!!!
1933096711,WeberJon,@EngineStudio You already know my vote is to (repair it and) keep it... 
1933096714,waltfrance,@cutestmidget @kyliemac Ok. For picnics I'll make an exception. 
1933096738,eng09,tonite was fun! cant wait til 2moro 
1933096745,AshesOfLilies,sorry pplz if im not all there today.. to drugged up on pain killers to be my usual weird fun self.. should be back to normal soon 
1933096752,Anali4rmAZ,@ashlieh I love the feelin of just getting home. 
1933096784,tweetkarltweet,"#Rockbuster #3 Answer: And the answer is: &quot;Metal Licker&quot;. Indeed, Metallica. Well done everyone "
1933096799,SpicySammi,@mizzattitude702 aw you sound like chris crocker 
1933096802,BlueEyed_Cat,gonna go on the web to check other tweets. and i was so close to actually walking all the way home 
1933096829,Lufti,@feblub - There'd be 2 educations then. 1 should teach us how to make a living and the other how to live 
1933096947,NancyDee_Online,LOL @vppatel2011 Lets work on it tomorrow! 
1933096973,bigdee899,"@karlmageddon hahaha yeah, you can't rock tsinelas in snow. unless you wanna give up a few toes "
1933096976,mezaflicks,Ok calling quits for tonight I accomplished a lot today 
1933096997,tommygoodwitch,"Also, teims to toy around with profile. "
1933096999,teenwrecko,"@RobertShu sorry, my mainland-issued visa has not expired yet "
1933097047,FreakinAshily,I hate it when he leaves until I remember that I will see him again tomorrow 
1933097048,MsSheryl,and her friends is planning to go to the beach on Thursday afternoon! 
1933097177,arikfr,Just realized that pair programming is the programmers equivalent of the Jews' chavruta 
1933097187,twishes,[-O] @alyandaj Look like u guys had fun  I wish I could give myself that bday shopping spree already xD St.. http://tinyurl.com/patl2d
1933097278,carmelaisabel,listening to PARAMORE. 
1933097318,Tinetinecb,Omg..just had the most delicious Japanese food ever!  Celes xoxo
1933097336,twittletale,@Qab hmm  I would tell but then I wouldnt feel able to speak freely if the urge arises. I am horrible at twitter lol too neglectful so far
1933097391,jessedup,@danecook Consider that gem mine now.  Don't sue. 
1933097402,parisa15,learning how to make movies on Windows movie maker!!!!!!!!!! 
1933097436,BillySalinas,All I did was hang out today haha 
1933097538,Paqmane,You knew just what to say tonight .. 
1933097546,tatianaenis,@peachez24 LOL. 
1933097566,brittanyelaine,@HipHopPublicist you also need to figure out who you are going to take! 
1933097575,sarahdiddle,3 inches? liar !!!!  #3wordsaftersex ha ha ha ha 
1933097642,startastic,"@kitsiepoo  i'm sure whatever it is, its awesome!"
1933097643,AshleighINSANE,Today was wonderful  i think the only thing i need in my life now is a boyfriend. Haha. :/
1933097691,EmilyHeinz,www.stickam.com/emily_h     come talk to me! 
1933097737,VivaLOLITA,"@AyYoDaph haha GOOD coz you know people talk ALREADY like I need that OUT  I'll do anything for my boyfriend, he knows that "
1933097760,JTizzle829,"@HoyItsJosh nope, lakers are even. cavs are down. "
1933097809,scenariogirl,have had a super amazing day today! wow. I've even surprised myself! 
1933097835,Kabii_718,Good nite @ Dolce...sweated out the freshly washed hair but oh well...it was worth it 
1933097921,_iDANCE19,@SU2C So fill me in on what you guys actually do.. I'd LOVE to help 
1933097928,SaraMarie5,hmmm wow so me and jazz are gonna get some??? 
1933097974,caseymattson,downloading more hip hop 
1933098043,sallismoney,@Moni7dSHEGETDOE that's why I said its interesting that you took that stance lol!!! It'll blow over by tonight 
1933098146,CD09,"Shall I try again??? :o) Need sleep, will try to read myself into a slumber. Goodnight. "
1933098197,LeannaMarshall,@TheEllenShow ...and i've been watching you ever since waiting for my perfect moment of revenge! 
1933098313,MavManager2000,"@JwinfrmSA Cool, Thanks man!  Good Night! "
1933098382,jaydiebabe23,anyone know if they're making another xmen after Wolverine?!?! I cannot get enough of these movies 
1933098430,scottfotki,@UhhhLidia nice in a &quot;they all look like they're thrown on the floor&quot; kind of way 
1933098473,kristagodfrey,Up and about. Sophie fed and ready for her nap.  Glad it was a bit cooler last night.  Hanging baskets look great 
1933098523,Lena_,@broodman  I can picture it
1933098526,DJCuza,Munchin some chicken and drinkin a free A&amp;W  mmmm
1933098531,choochootheband,"@antonmuller yeah, been working on a new tune. Tried some new stuff we didn't do before. Interesting. cannot yet say if it works "
1933098567,Innusi,"@lancearmstrong 	 great video! dear Lance sleeps!  Rest well before today's stage?"
1933098647,jessrabbit,"Just found out the song from the Prius commercial I've been loving for weeks is by Petra Haden, whom I've been loving for years. "
1933098681,MaXsiM,"was wondering why my computer acted very strange, took 10min to find out that the speed-fire button of the mice was active "
1933098718,Fredgarrett,@gogoguerilla  I can't wait too see this 
1933098740,sashainlight,Stick wars 
1933098759,biancamichellee,"I'm so happy, andd I reely donoo whyyy  !"
1933098838,Zeltus,@chynabarbeedoll ur really beautiful and I dont even know ur name 
1933098858,JudgePoody,@ruthiebaby31  I'm sure someone twitters with their twat.... LOL
1933098886,John1117,"@Biddygirl Thanks! I'm home, and feeling somewhat better now "
1933098891,shannnn,That was just a fab time! 
1933098960,kateshoe66,@advisormackenzi I'm one of your new students going to Chile!  sweet 
1933098965,Knot2serious,"@CellPhoneRepair Wow, it sounds like you really made the culinary rounds. hehe All of that sounds very good. "
1933098978,littlelyss,@KristenjStewart @littlelyss  you pretty much rock 
1933098994,markthompsontv,@trishie lol!! @emmanuelcarr @christy7840 Think we r goin' latin 2nt with the Ch.13 &quot;dance&quot;...we'll see 
1933099089,smrtgirl,Won a hand. Cards since have been crap. 
1933099091,amberooo,"BPHS Orchestra spring concert tomorrow night!  7:00 pm @ the PAC! Freefreefree! B there or B square! As Reuben says, &quot;It's instupituous!&quot;"
1933099136,phatba55,"@latt3girl blimey, u should've given me a bell "
1933099205,hangintough,@skid_aries_skid soon enough boo. soon enough. 
1933099232,stirlo,@kissability lol good find 
1933099252,drschwarz99,@ASOS_Amy Hehe! Thanks amigo! Yesterday was a long hard day. But now in bella Roma! Off to the Vatican this morning  U dress the coolest!!
1933099266,skygel,@patriciaco i love the jonas brothers too.. 
1933109079,moatazr,Our current thinking is to launch Vufind once we grow the libray of object detectors to 151 -- i like prime numbers 
1933109081,Jeenchee,@officialcharice wew.... how are you??? 
1933109172,bora63,@vanessasim yummy naeng myun. Do you go to Palama? It's cheap and yummy 
1933109178,neabristol,"@Bizzarrojo thats what I'm sayin!!  Good night, gotta get up early"
1933109194,bel_la,@Phillacoaster Agreed 
1933109322,smalnr88,No reason not get involved cali...http://www.marriageequality.org  (via @FrankFay)
1933109348,xelavee,@HilzFuld Hope that helps a little. 
1933109419,Mia_R,"@natesmom10 aww thanks nissy!  i may be sane, but i got lost during the waffle &amp; elliptical talk the past days. *shakes head in disbelief*"
1933109458,Kayleigh_Stack,Home finally...muscles hurt muchos :| oh but it was goood fun  year 12 '09. Boo yeah! Lawl.
1933109508,iN0J,Today was a good ass day. Just got off work. Gotta go home and take notes. Then second final the next day 
1933109539,echsizzles,Going out with my sister and @ayusapiy soon. Pretty exciting. Enjoy my holiday so much 
1933109544,Katherineie,@emmmahh Na haha hes the man! 
1933109571,tabitha_,Thank god for @_spell. Phew! Everyone needs to follow this one. They are my own personal grammer teacher. 
